delta,theta,alpha,beta,abr,tbr,dbr,tar,dar,dtabr,emotion
84.21317853782881,54.11895161751051,46.87167615114888,193.3955571633537,0.24236170074764543,0.2798355474722635,0.4354452593070544,1.1546195071623013,1.796675208846028,1.7368866729999441,0
60.10786848225637,46.59705420325024,46.590958612220696,195.0610297323137,0.2388532382719318,0.23888448793280925,0.30814903707185204,1.0001308320586464,1.2901187327467913,2.264675164582236,0
46.77564769166193,41.18264412442966,47.07337738957405,195.26527149211338,0.24107398632570107,0.21090613712174106,0.23954924157392302,0.8748606199127517,0.9936751999872849,2.755154106316474,0
40.816733891920556,38.95060251909907,47.53525188281449,192.91221652627638,0.24640871759585928,0.2019084287168182,0.21158190303806368,0.8194045676905513,0.8586624089537455,3.0143600028228317,0
41.241569898928105,39.81407128382797,47.15316060858035,189.0969130214993,0.24935975873503177,0.21054849943161857,0.21809753126027584,0.8443563648750005,0.8746300219676785,2.9146654098683498,0
45.94169618693715,43.400488591986466,46.1503970559945,185.33749798267075,0.2490073382792165,0.23417003609298997,0.24788127975717436,0.9404141970724205,0.9954778098917733,2.591025679654912,0
53.27753559538558,48.1616560393356,45.23662771283936,179.9724823927849,0.25135302414794547,0.2676056661496958,0.29603156486506005,1.064660618494027,1.1777521510575377,2.220139045632324,0
61.39576950093267,52.295405234042775,44.79661355294659,175.65188602822013,0.25503064365474326,0.2977218543821444,0.34953094378428057,1.167396396431465,1.3705448834512233,1.9390115380112165,0
68.56102846846109,55.08989872497032,44.43128735318658,173.88944291948326,0.25551457642980535,0.31680990979123913,0.39427941867757427,1.2398897715264896,1.5430799455227564,1.7656214573396865,0
72.89348023040944,56.51719520675605,44.2176313410561,175.3542155933519,0.252161781177803,0.32230303112769165,0.41569277353131967,1.2781597180281297,1.6485161692215702,1.6967058257957992,0
73.8380529403841,56.14473682490811,43.805684567005386,178.20874872266265,0.24581107763220975,0.3150503958269936,0.4143346130289853,1.2816769645279449,1.6855815328588477,1.708029452903387,0
71.2758217467499,53.26305881161425,43.72578253695583,183.55205553060665,0.23822006465988455,0.2901795823405139,0.3883139392839156,1.2181156224384955,1.6300639488043358,1.8249548819499026,0
65.49757641009366,48.53594710081136,43.767419438781026,190.6172502871512,0.2296089119575933,0.2546251560532714,0.34360781257428835,1.1089515379973507,1.496491619792831,2.055401451341789,0
59.06698790192235,43.66002308237666,43.8469662150152,198.3714148332072,0.2210347002459109,0.2200923107751511,0.2977595736340667,0.9957364636877768,1.3471168703502028,2.357884053350326,0
52.44872474700796,40.400434545688064,44.211082816613306,205.83213283408026,0.2147919384980164,0.19627855956899865,0.25481310437222393,0.9138078502457917,1.1863252697194553,2.6930046276720914,0
46.66872664793537,38.8416303610331,45.62082143199141,212.0375185839996,0.21515447707863322,0.18318281887290533,0.22009655158951197,0.8514013808132698,1.0229698892534436,3.0131828357232493,0
43.602045036712006,40.03099355056501,47.42678059923942,216.42125169876212,0.2191410511997824,0.18496794208677972,0.20146840799812915,0.8440588428050919,0.9193549400949903,3.1548301574940076,0
44.56143719055771,42.88394027898895,47.94280062861624,216.95929536413553,0.22097601556158736,0.1976589212599272,0.20539077210666468,0.8944813343547615,0.9294708820986096,3.02934361607628,0
50.87447804984157,48.69170736608279,47.63614719377744,214.56884336260075,0.222008687036062,0.2269281345931407,0.23710095674919862,1.0221588065888594,1.0679805367737034,2.6334743011500543,0
63.81192046812194,58.08491466444408,47.71176845297792,213.78461183676302,0.22317681353702215,0.27169829561350883,0.29848696741955427,1.2174127379430373,1.3374461382837117,2.1452269864542153,0
80.73877751502182,69.22977146716369,48.61984035859204,215.14131356699693,0.22599025520707994,0.3217874350553545,0.37528253489016206,1.4238996046997403,1.6606137930429004,1.7587764615694235,0
96.17438309610138,80.5977226054099,50.7179615006598,218.29269076775117,0.23233925662962449,0.3692186042599131,0.44057537042513484,1.5891356872527573,1.8962588450020854,1.5217935612683664,0
107.48795515266333,89.88610545233088,52.87957064540913,221.36053597014916,0.2388843630760816,0.4060620157897168,0.48557867228492013,1.6998266883646598,2.0326934171504125,1.389443505265854,0
113.8444123891465,95.23378201851696,54.17165625346457,224.84504840604234,0.24092883804866924,0.4235529432097456,0.5063238581245408,1.7580001905964662,2.101549412786609,1.334508868559848,0
118.6165994993573,95.9692194273801,54.35943703148793,226.55961185641576,0.23993436688061914,0.4235936786835664,0.5235558029404274,1.7654564629098262,2.1820792483676414,1.3091221511884406,0
129.21953138486967,92.84277652986364,53.81556158808789,226.43235937829573,0.23766727395256865,0.41002433037741387,0.5706760806611804,1.725203152955937,2.4011554942775604,1.2620238148384562,0
144.55340269035267,87.68326557967578,52.75672963479795,223.84096115841697,0.23568845202313485,0.3917212699851681,0.6457861954410086,1.6620299663503126,2.739999307974661,1.1910164439304074,0
160.07875463626965,85.09157448582862,52.269966852957836,219.7689275769738,0.23784056931638048,0.387186557371835,0.7283957582229283,1.6279247837520578,3.0625379022449324,1.1095914232527397,0
169.96972205726857,82.69421523431107,53.14712902621231,216.83739366380613,0.24510130899568858,0.381365104224245,0.7838579830967569,1.5559488677841102,3.198097906162326,1.0685518700614978,0
170.14544526622916,78.7766579433828,54.832135933762174,216.02453275455062,0.2538236525018343,0.36466533193658,0.7876209386808406,1.4366877489242051,3.103024209594292,1.0881181911765794,0
160.5124674176574,73.55643363219933,57.28395734299919,214.6632314459407,0.26685500333309375,0.3426596773780668,0.7477408512695373,1.284066901868623,2.8020492099831165,1.1618253752172534,0
144.34905948579373,66.63203299033576,59.32948413321059,214.34146278811312,0.2767989140386741,0.3108686118103278,0.6734537387593074,1.1230846511445975,2.433007156470321,1.2971349409060766,0
127.67889533183735,61.94441381520164,60.19644093738273,213.50369898018982,0.2819456582013042,0.29013274295050606,0.5980172518869763,1.0290378110499452,2.1210372796732435,1.443388690708578,0
120.52060841099517,61.520727116385885,61.74380943667738,212.68618409513772,0.2903047496919614,0.2892558695249652,0.5666593198036995,0.9963869686317253,1.9519464301048273,1.5075147231631785,0
126.95675954546661,63.9061982306173,65.00652308165144,211.3414071624577,0.3075900929895913,0.30238370742697257,0.6007188144057128,0.9830736240168995,1.9529849240821968,1.4478866589100765,0
135.16098270162016,66.83342763931013,69.14406608324894,211.0158662101224,0.3276723562312497,0.3167222865258847,0.6405252132416975,0.9665822596959105,1.954773422478327,1.3869687375037343,0
136.7444442617865,67.62465721066245,73.67810442999182,212.54785437711575,0.3466424285764254,0.3181620318343865,0.6433583846918818,0.9178392649191824,1.8559712593002398,1.4005344092863947,0
128.56671088096076,65.39073299108833,75.97331816864747,215.83519355901814,0.3519968959458563,0.30296603585739057,0.5956707465587876,0.8607065555032406,1.692261362016138,1.5044976150550193,0
111.94285654581996,60.84264564631205,75.0815749323524,223.0407405833855,0.3366271773307826,0.27278713963723394,0.5018942111339039,0.8103538811103862,1.490949765594011,1.7253896405280307,0
90.54776605807432,55.008253170218055,70.79090790210321,231.47015189150434,0.30583169071096744,0.23764728506335345,0.39118549548676257,0.7770525170589562,1.2790875091373721,2.0765960857966066,0
70.3905212888221,50.07532045329489,63.230395391715845,237.26919106435878,0.2664922281231394,0.2110485572469966,0.29666945368279535,0.7919501395345621,1.1132386703064068,2.4944796143902646,0
58.539866237883494,46.1688802643892,54.89152352663579,242.04232758402478,0.22678481104748194,0.1907471338803818,0.2418579709681623,0.8410930740879514,1.0664645919233298,2.8358075235311464,0
55.11408233562448,43.418051155442,48.55358389873504,246.82031955480426,0.1967163156838639,0.1759095492370976,0.2232963737954601,0.894229584493621,1.1351187267776615,2.997741883670059,0
58.05490737596213,41.76104327544484,46.77568197340872,249.42237373641234,0.18753603084076534,0.1674310233274325,0.23275741669155195,0.8927938944681848,1.2411343870724425,2.9674421149807078,0
61.84614558725199,41.499258691856916,48.2754629329701,250.70361139229317,0.19255990236786086,0.1655311563379124,0.246690285966711,0.8596346087758524,1.281109321999141,2.8930079320972895,0
64.3661878248503,42.31392608473866,50.71458525418779,249.1590569100776,0.20354301337916392,0.16982696358499186,0.2583337271503652,0.834354177849548,1.2691849396428856,2.8109610233300586,0
65.39600114718667,43.23631446934052,52.67827533292531,244.7261285157963,0.21525398882581961,0.1766722447315214,0.2672211649152353,0.8207617693648502,1.2414225927839448,2.737715772335749,0
64.28197608076131,44.0579616224995,52.784975069514594,237.4806611245629,0.22227062540401096,0.18552231332803262,0.2706829927808069,0.8346686072026718,1.2178082114485393,2.6792117694317366,0
61.261620929696825,44.028403317801136,51.23845794204992,227.9729395998242,0.2247567541656134,0.19312995391070129,0.268723213541192,0.8592843166278878,1.1956179672499703,2.6518314487757286,0
57.188385283555625,44.08930399984726,48.71738891955025,221.11795764809054,0.22032307750003746,0.19939268826829268,0.2586329300968445,0.9050013758466077,1.173880344408318,2.6643118388351765,0
53.608397166368924,44.649537601422395,46.038888378471086,217.920340477203,0.21126475976338374,0.2048892613862874,0.24599996975489757,0.969822234506896,1.1644155420450493,2.686390971675493,0
51.83593946692625,46.03505244643402,44.43248426979488,216.2362043951776,0.20548124396686732,0.21289243665368682,0.23971905912755778,1.0360674898776383,1.1666225807266921,2.663390689814689,0
51.6992089143692,47.667731755724176,44.17038327047277,214.271750287158,0.20614188856569976,0.22246391179351402,0.2412786979388748,1.0791785858826661,1.1704496335880639,2.6008864901625626,0
51.50517504963865,48.64042447763331,44.59870787669189,213.08654966713905,0.20929855941803557,0.22826604754553567,0.24171011793139693,1.0906240739555977,1.1548580105065378,2.5731061450549038,0
50.20038100389154,48.29398507244281,44.72927037852387,210.4576166425208,0.2125333883947766,0.22947131038965451,0.23852964698902263,1.079695346330319,1.1223161160257724,2.590878008426103,0
47.4833561370583,46.47439813336691,45.200275627371205,207.60827000882202,0.21771905148793197,0.22385619865428313,0.2287161110443267,1.0281883791262583,1.0505103227358323,2.690661857546855,0
43.74337490431275,44.454446224817914,46.624229086949875,206.37225363730744,0.22592295361996895,0.21540902636526502,0.21196345018933757,0.9534623326836028,0.9382112210956969,2.868511710213844,0
40.429906932698316,42.73934387791191,48.27064037585284,205.91760321134137,0.23441726021990833,0.207555562085903,0.1963402171654237,0.885410749580444,0.837567237929646,3.0562767021434616,0
39.49870295778218,41.82412874949637,49.502197932272864,205.28824289158754,0.2411350851612818,0.2037336778783948,0.19240606476738853,0.8448943783611113,0.7979181654079863,3.13307389173287,0
39.93187009310274,42.42168613757529,50.308930352437464,205.71048932534083,0.24456181363154272,0.20622033556336253,0.19411683975895175,0.8432237743953538,0.7937332360946935,3.108784020943189,0
41.061821417308956,44.07834298480836,50.52231748665672,206.8600141073799,0.24423433259765157,0.21308295455267412,0.19850052507486532,0.8724529114573919,0.8127461973246508,3.023042454773976,0
43.05974208876611,46.70153811573983,50.19846642238424,210.32588151294846,0.23866994428497776,0.22204370560484116,0.20472868949376155,0.930337945441993,0.8577899915596849,2.902413460924041,0
50.27582893266909,52.664419780627746,49.63799303994967,216.2052202116464,0.22958739382591375,0.2435853293878556,0.2325375348636511,1.0609699658534208,1.0128497518464552,2.5825002035113305,0
66.22095445951594,64.54297702665113,49.85719239282197,225.8453225342423,0.22075813584876305,0.28578398836161517,0.29321375229932256,1.2945569922614315,1.3282126666452618,2.108398790045783,0
86.59455308524615,83.8751779955071,53.67401956411587,239.0476024381186,0.22453276676560802,0.3508722829262409,0.3622481556060056,1.5626774122127125,1.6133420561470213,1.7171472034737314,0
107.68792898314281,106.08622069893514,61.73121754020444,252.9285052213139,0.24406587737585872,0.41943165166816243,0.42576430398351206,1.7185181975366528,1.744464685359682,1.4719259706071854,0
125.14422598718231,126.12295824049859,72.14043853764574,264.37910095594845,0.272867402441413,0.4770534349517799,0.47335143184420686,1.748297637180049,1.7347305966524877,1.3392896510857681,0
135.74000091725827,139.59899120409887,80.66809562820593,271.76887847399576,0.29682609753244676,0.5136680549588992,0.4994685251653882,1.730535351268259,1.6826974761233389,1.2800111287792584,0
138.05146318548884,145.15624066565698,85.9241827421881,274.03387726986193,0.3135531402110989,0.5297018095420029,0.5037751702850195,1.6893525900757438,1.6066660022790844,1.2710037725571346,0
132.32821382145815,142.4136396463887,86.65883660091295,271.3679142915389,0.31934076225317004,0.5247991090552782,0.4876339716393069,1.6433827781723114,1.5270019655452434,1.3031387332267228,0
123.14913793906304,131.98970153155022,82.99541467374088,263.51391117531995,0.3149564829559329,0.5008832396849645,0.4673344848846708,1.5903252251995887,1.4838065262179658,1.3581206474405538,0
115.77299363068568,117.92703941560308,76.98380164230241,252.79813436755126,0.30452677918252835,0.4664869846078262,0.4579661709938082,1.5318422434311487,1.503861736636668,1.411133459037783,0
111.63239459954747,104.83519397417193,71.29584648496359,243.4924112272968,0.2928052095159956,0.4305480957117375,0.4584635473314204,1.470424984662772,1.5657629455748299,1.4542050372823239,0
112.14138994820259,96.28915587494407,68.52150555870685,240.65950025840834,0.2847238753721828,0.40010535952893406,0.4659753295747339,1.4052399329207217,1.6365867771560234,1.483376654780031,0
116.1601709115822,93.36452070960078,69.26757556950844,245.45291218539927,0.28220311159799233,0.3803765043092227,0.4732482897731615,1.3478820348766445,1.6769775750995948,1.50206873146921,0
116.9263025106727,90.85044708501337,70.70915271180567,251.98556788369243,0.28060794634255604,0.3605382953000971,0.4640198384878999,1.2848470615296297,1.6536233008934156,1.5530838807683323,0
113.40560542753592,89.48700553581716,71.28286605873355,256.5204241034603,0.27788378374886674,0.3488494370324489,0.4420919146063666,1.2553788937454382,1.5909237618770171,1.6156492274694143,0
106.6475639204221,87.9236440054539,69.6779966518936,259.49937544973915,0.2685093038514426,0.3388202528544555,0.41097426047978297,1.2618566582032242,1.530577356482074,1.6918092641283102,0
97.36726435115531,85.99218497486801,66.64509212768994,263.6363153820254,0.2527917750296163,0.3261773130543871,0.3693241737583235,1.2903003391473995,1.4609817653879547,1.801278356385422,0
91.4522320816057,83.80561007592803,63.58897362072658,269.1218026874736,0.2362832479038175,0.31140401572461973,0.33981725437462074,1.3179267615763486,1.43817751528855,1.898407353487423,0
86.58289732042948,81.32629794593676,61.02946849672971,272.0838599091737,0.2243038911499653,0.2989015885509889,0.3182213650943218,1.3325742456743608,1.4187063963217876,1.983889732051078,0
82.59411320247077,77.47114050040031,58.40661207598952,271.6773797787242,0.21498518619238946,0.28515859716955094,0.3040154217835214,1.3264104481801995,1.4141226526717945,2.0621839169883063,0
79.4152747038747,71.70604902925346,55.1989251039153,266.84570015141503,0.20685709034319844,0.268717273647526,0.2976074737528559,1.2990479233836982,1.4387105284092156,2.1310336443587747,0
73.62468564827127,63.71219812549075,51.80966396196705,258.03123507897976,0.20078834233424814,0.24691661110713722,0.2853324545213907,1.2297357916133413,1.4210608604278616,2.2560647258558326,0
66.59158881528155,55.03401158842299,49.074203420597485,250.93306622062886,0.1955669061862488,0.2193174953676102,0.2653759021010486,1.1214448274737365,1.3569571011586028,2.4666457443616334,0
62.258586705109465,48.036691345838776,47.00787825597304,246.91068379907338,0.19038414025950484,0.19455088215190083,0.25215023403269643,1.021885971629341,1.324428776940142,2.6648335925974806,0
62.95529380853004,44.89254187163042,46.5480697841214,247.2102530766975,0.18829344335358034,0.18159660173035952,0.2546629560263345,0.9644340158427854,1.352479148985153,2.7238221426344142,0
70.21459182324739,46.65332051384172,47.619530502326704,248.38082838650217,0.19171983124328168,0.18782979675567027,0.282689256974324,0.9797097959956205,1.4744914761353367,2.5327769870232415,0
79.21473382862843,53.282499407716536,49.49453938460482,246.39093638707413,0.20087808468266913,0.21625186457350457,0.32150019392021795,1.07653288767225,1.6004742101563636,2.2331445611689604,0
88.24609737362064,62.987171949968655,51.93557467986141,241.7003394253543,0.2148758864109952,0.2606002627043118,0.3651053928324093,1.212794357975837,1.6991454878006584,1.9416092465536252,0
95.85710707390548,73.39818656566821,54.701453761823934,234.38031586770302,0.23338757591187992,0.31315849325460476,0.4089810474016617,1.341795903363956,1.7523685474846378,1.70796294410219,0
100.16593659169791,81.17437514121042,56.755965427968306,226.94322155058023,0.25008883296969836,0.3576858325469685,0.4413700303860951,1.4302351220548382,1.7648530130074744,1.5644573689517092,0
100.31573840379109,84.43801829873273,57.7993678258427,220.84517403834985,0.26171895345924934,0.3823403371452891,0.4542355921545798,1.4608813465426798,1.7355853909346544,1.5081941868865183,0
95.3272959941643,81.77257692181034,57.3158895870336,215.68911850224208,0.2657338023588696,0.3791224030662461,0.44196618103000584,1.4266999519852084,1.6631914235477538,1.5415313607751906,0
85.96845599324548,73.6715511266067,55.73530690418601,213.2117161786589,0.2614082748505392,0.34553237714607704,0.40320699788002723,1.3218111681569225,1.5424416006362531,1.6847094154846085,0
75.66621089041665,62.25922064114366,53.493095481298866,210.9110563454948,0.25362869262610616,0.2951918297690208,0.3587588635773903,1.1638739557128346,1.4145042497469507,1.9170079722845912,0
69.30754155408586,52.51400957153452,51.62694178054273,208.93887667286867,0.24709112350294662,0.25133670864783403,0.3317120425730979,1.017182264925987,1.3424684702165843,2.1389139774186607,0
69.09637350919687,47.85989042513113,50.37606799708365,209.41400896222896,0.2405572972253721,0.22854197129554688,0.3299510565296492,0.9500521245108254,1.3716110894799682,2.22125834239359,0
78.26066994707021,48.277867402370404,49.854163500968966,210.70541335943574,0.2366059927275068,0.22912495048247625,0.3714222083775693,0.968381856440778,1.5697920585017766,2.059132200499997,0
90.44948266291476,51.31748004555774,50.10144551778266,212.6667050225431,0.2355866919199778,0.24130472158355948,0.4253109702965818,1.0242714459674316,1.805326807004226,1.8535217621941886,0
101.75133172112973,55.315184739780356,50.88380841900994,216.70606910632537,0.234805645401856,0.25525443273413967,0.46953614239205327,1.0870881417577793,1.9996799548344328,1.7036723265708364,0
111.55006759213268,60.4439704528748,52.76574014658364,220.87680862774204,0.2388921701395693,0.27365467125498416,0.5050329560861014,1.145515447806872,2.114062406444896,1.5910001991041038,0
120.38937558962951,66.67521482823891,55.532780500091725,222.8481202147924,0.24919564251458076,0.2991957695850157,0.5402306085130629,1.2006460729645758,2.16789749235464,1.4881539049856074,0
126.25102695229216,71.26369248046382,57.231071738257604,222.69885333952465,0.25698862333612305,0.3200002667809692,0.5669136821275456,1.2451923459756868,2.2059874665582466,1.4172610825244574,0
128.27199635948293,73.45646988437329,57.83274899976681,222.00346013519038,0.2605038181141375,0.3308798423215635,0.5777927798123997,1.2701535229575458,2.21798200116685,1.3871924688937143,0
124.39395021286423,72.90668059476445,57.25301199099148,220.76155827598132,0.2593432137284409,0.3302507971230272,0.5634765000949814,1.2734121412902435,2.172705782403851,1.409091137362057,0
114.0952531168461,70.75898954299731,56.17984522778509,220.72136671984885,0.25452834975913996,0.3205806061939094,0.5169198379496344,1.2595084457086,2.030892976907269,1.4979435038294973,0
98.93398107369455,70.61521614868279,55.88776378316133,223.64819985801682,0.24989140900146617,0.3157423855569278,0.4423643075888956,1.2635183691131824,1.7702261528578604,1.6487011924600525,0
83.54552817460629,74.4762009366605,58.651497696856055,227.55872750192924,0.2577422467629101,0.3272834303225267,0.36713831674022696,1.269809022125836,1.424439808961343,1.8112080332778664,0
74.32776097502529,79.97533834539209,63.44699021731203,231.24502556888024,0.2743712651168501,0.345846740480781,0.3214242589312932,1.260506417585277,1.1714938836412188,1.9098256424146798,0
73.37109680502024,83.72659031785173,69.56502051560999,233.86006721671703,0.29746429710526173,0.3580200387108531,0.3137393129072677,1.2035731420371532,1.0547125015014722,1.9314421064328395,0
79.65778103826402,83.16341112482486,75.4623794258236,236.15275272279086,0.31954901459228596,0.3521593975338778,0.3373146411372588,1.1020512705482743,1.0555959359400313,1.9138487319051627,0
87.80418285681797,79.0224219712703,79.29585189310082,236.94092502155016,0.3346650726795666,0.33351107228134225,0.37057415408010264,0.9965517752151888,1.1072985630469963,1.8956015872919498,0
93.72598659800305,72.34748169177114,79.94470786211843,236.48268770713418,0.338057337884809,0.30593140831251037,0.39633339550874674,0.9049689920257096,1.1723851284772138,1.9053458618515304,0
96.51986139881943,64.98658349803432,77.77153188081427,233.54808604845144,0.3330000823242882,0.2782578294585224,0.41327618235670577,0.8356088908937397,1.2410693098695444,1.9275987291286754,0
96.1643749071092,59.859000748968214,73.36749922874054,228.75164435381734,0.32072993152023305,0.26167681075281113,0.4203876880481294,0.8158789842671836,1.310721721716233,1.9363710233299887,0
92.90309764895105,56.56960510156333,67.84869804983543,222.85931015976374,0.30444632535744615,0.2538355030400553,0.4168688199849067,0.8337610997341833,1.369268686345506,1.944890290067353,0
85.92008793284884,53.40835553444555,62.04875752366948,215.21546587200646,0.2883099375421806,0.24816225598865052,0.39922822267776736,0.8607481868443875,1.3847189107706672,1.99000445634606,0
77.08468427748011,50.200318053492126,57.056848362793254,206.88395975124845,0.27579155209227835,0.24264963854061763,0.37259865080968385,0.8798298450397364,1.3510154607093054,2.073620640927757,0
67.786995385587,47.04163651645166,53.585632574229805,200.0357024256665,0.26788034298098506,0.23516620256292692,0.33887448372260814,0.8778777865743577,1.2650218375547715,2.208694215013055,0
59.35428897955067,44.04838566362461,52.26719686784591,197.90131369806636,0.2641073770110936,0.22257753038884953,0.2999186203993885,0.8427539317824521,1.1355934991046868,2.4193620854508886,0
54.38572520949978,42.427675630884025,51.87118646309834,197.85706460872916,0.2621649450105602,0.21443599052066487,0.2748738101267695,0.8179430339629398,1.0484765997822376,2.5794802052616075,0
50.72117492160446,41.77581449357769,50.80408979752543,197.06025429011567,0.25780992712376555,0.2119951313575115,0.2573891681218062,0.8222923520541552,0.9983679487960238,2.6797017465625474,0
48.90638727154428,43.14487357272017,49.80828313895237,194.86352149881512,0.25560598903194526,0.22141072500828493,0.25097764268743167,0.8662188466194872,0.981892652977176,2.6579951474180437,0
48.59699055448297,45.1884136547668,49.58155768538124,191.48314461855364,0.2589343191754595,0.23599159991227914,0.2537925238865865,0.9113956028067725,0.9801424727890595,2.570386131365198,0
49.815414497831796,47.359911356863506,50.47872542671837,187.49060074026414,0.26923336544559867,0.25259885652866665,0.265695529808678,0.9382152769609338,0.9868595943483255,2.4488657390541113,0
51.082519792755065,48.88330585509906,52.29199609694437,184.0598053401975,0.28410328914720484,0.26558381806798126,0.27753218416339903,0.9348143024503038,0.9768707183801696,2.3643260074670867,0
51.226295648061104,49.150602425704776,54.1277575294946,182.53162081582238,0.2965390724498659,0.26927171416123347,0.28064340534043325,0.9080480084349007,0.946396044952491,2.357707628815134,0
